epoch,accuracy,auc_1,f1_m,loss,precision,recall,val_accuracy,val_auc_1,val_f1_m,val_loss,val_precision,val_recall
81,0.824999988079071,0.8884721398353577,0.7965346574783325,63.525745173863,0.8239436745643616,0.7178199887275696,0.8999999761581421,0.97265625,0.7777777910232544,63.43977661132813,1.0,0.6592653393745422
82,0.8821428418159485,0.9350377917289734,0.871209979057312,63.33643068586077,0.9014084339141846,0.7470365166664124,0.8999999761581421,0.97265625,0.7777777910232544,63.30723266601562,1.0,0.6628931760787964
83,0.8642857074737549,0.9412380456924438,0.8568932414054871,63.19219382149833,0.8913043737411499,0.7392459511756897,0.8999999761581421,0.9752604961395264,0.7777777910232544,63.17390594482422,1.0,0.6670671701431274
84,0.8321428298950195,0.9122093915939331,0.8249597549438477,63.10552073887416,0.8206896781921387,0.7635562419891357,0.8999999761581421,0.9752604365348816,0.7777777910232544,63.0434066772461,1.0,0.6677395105361938
85,0.8535714149475098,0.9386772513389587,0.8300556540489197,62.944329833984376,0.9090909361839294,0.7322238087654114,0.8999999761581421,0.9752603769302368,0.7777777910232544,62.91033782958984,1.0,0.6739073991775513
86,0.8714285492897034,0.9458741545677185,0.8496825695037842,62.80948170253209,0.845588207244873,0.7504628300666809,0.8999999761581421,0.9765625,0.7777777910232544,62.77484130859375,1.0,0.6855357885360718
87,0.8714285492897034,0.9388522505760193,0.8600882887840271,62.68594970703125,0.8707482814788818,0.7522690296173096,0.8999999761581421,0.9765625,0.7777777910232544,62.645043182373044,1.0,0.6864646077156067
88,0.8642857074737549,0.9297062754631042,0.8601050972938538,62.57356327601841,0.8620689511299133,0.769519031047821,0.8999999761581421,0.9752604365348816,0.7777777910232544,62.51919937133789,1.0,0.6807223558425903
89,0.8678571581840515,0.9356697797775269,0.8666185140609741,62.43337108067104,0.8496732115745544,0.7733092308044434,0.8999999761581421,0.9765625,0.7777777910232544,62.39082641601563,1.0,0.6806850433349609
90,0.875,0.9270855188369751,0.8784342408180237,62.322898864746094,0.8698630332946777,0.7431017756462097,0.8999999761581421,0.9765625,0.7777777910232544,62.26197128295898,1.0,0.6819481253623962
91,0.8535714149475098,0.9369259476661682,0.8399336338043213,62.172123609270365,0.8521126508712769,0.7772287726402283,0.8999999761581421,0.9752603769302368,0.7777777910232544,62.13204116821289,1.0,0.6856027841567993
92,0.8678571581840515,0.9473294615745544,0.8606430888175964,62.03518883841378,0.9027777910232544,0.7455887794494629,0.8999999761581421,0.9765625,0.7777777910232544,62.001888275146484,1.0,0.6895431280136108
93,0.8571428656578064,0.9364240169525146,0.8511750102043152,61.9293947492327,0.9111111164093018,0.7325613498687744,0.8999999761581421,0.9765625,0.7777777910232544,61.865962982177734,1.0,0.7030068635940552
94,0.8821428418159485,0.9379111528396606,0.8620613813400269,61.79399664742606,0.8671875,0.7654945254325867,0.8999999761581421,0.9778646230697632,0.7777777910232544,61.731099700927736,1.0,0.7166476249694824
95,0.8464285731315613,0.9314146041870117,0.8411245346069336,61.69163818359375,0.8591549396514893,0.7371981739997864,0.8999999761581421,0.9778646230697632,0.7777777910232544,61.6005744934082,1.0,0.7225252985954285
96,0.8607142567634583,0.9390829205513,0.8482826948165894,61.53941279820034,0.8308823704719543,0.7793830037117004,0.8999999761581421,0.9791666865348816,0.7777777910232544,61.470096588134766,1.0,0.7293088436126709
97,0.8892857432365417,0.9514261484146118,0.8855205178260803,61.39140919276646,0.8652482032775879,0.7951561808586121,0.8999999761581421,0.9791666865348816,0.7777777910232544,61.341912841796876,1.0,0.7311962842941284
98,0.8607142567634583,0.9369760751724243,0.848167359828949,61.29441626412528,0.8731343150138855,0.7763484120368958,0.8999999761581421,0.9791666269302368,0.7777777910232544,61.21194915771484,1.0,0.73692786693573
99,0.8857142925262451,0.9520310163497925,0.8754517436027527,61.157351575578964,0.9014084339141846,0.7818025946617126,0.875,0.9791666865348816,0.7377777695655823,61.08204345703125,0.9375,0.7432241439819336
0,0.8392857313156128,0.9206671118736267,0.8058029413223267,61.07246965680804,0.8396946787834167,0.7808243036270142,0.875,0.9791666269302368,0.7377777695655823,60.9544921875,0.9375,0.7469826936721802
1,0.8928571343421936,0.9337706565856934,0.8824819326400757,60.92150181361607,0.8881118893623352,0.7869221568107605,0.875,0.9791666269302368,0.7377777695655823,60.82810516357422,0.9375,0.748369574546814
2,0.8892857432365417,0.9327973127365112,0.8630608320236206,60.818271963936944,0.8571428656578064,0.779046356678009,0.8999999761581421,0.9791666865348816,0.7777777910232544,60.70668182373047,1.0,0.7414951920509338
3,0.8928571343421936,0.9684789180755615,0.8710759878158569,60.61780188424247,0.9069767594337463,0.7806926369667053,0.8999999761581421,0.9791666269302368,0.7777777910232544,60.576715087890626,1.0,0.7492045164108276
4,0.875,0.9467166662216187,0.8630937933921814,60.52887453351702,0.875,0.7978196740150452,0.875,0.9791666865348816,0.7377777695655823,60.44720687866211,0.9375,0.7574857473373413
5,0.8928571343421936,0.9485312700271606,0.8896368741989136,60.389485822405135,0.9034482836723328,0.8085085153579712,0.875,0.9791666865348816,0.7377777695655823,60.32185363769531,0.9375,0.7595385313034058
6,0.8785714507102966,0.9351794719696045,0.864126980304718,60.303779929024834,0.8769230842590332,0.7746534943580627,0.875,0.9804686903953552,0.7377777695655823,60.19467544555664,0.9375,0.7645469903945923
7,0.8357142806053162,0.9285932779312134,0.8236422538757324,60.19837581089565,0.801369845867157,0.8018527626991272,0.875,0.9817708134651184,0.7377777695655823,60.06917190551758,0.9375,0.7676500082015991
8,0.9035714268684387,0.965533971786499,0.9010740518569946,59.997105189732146,0.8794326186180115,0.8225890398025513,0.8999999761581421,0.9817708730697632,0.7777777910232544,59.94702987670898,1.0,0.7644143104553223
9,0.9071428775787354,0.9700469970703125,0.901934027671814,59.854081181117465,0.9041095972061157,0.8218592405319214,0.8999999761581421,0.9817708134651184,0.7777777910232544,59.823796081542966,1.0,0.7633709907531738
10,0.8428571224212646,0.924877405166626,0.8276602625846863,59.83489140101842,0.8258064389228821,0.7816426753997803,0.8999999761581421,0.9817708730697632,0.7777777910232544,59.70612258911133,1.0,0.7546037435531616
11,0.8928571343421936,0.9616857767105103,0.8814716935157776,59.6339234488351,0.8888888955116272,0.782036542892456,0.8999999761581421,0.9817708730697632,0.7777777910232544,59.576416015625,1.0,0.7649279832839966
12,0.9214285612106323,0.9653043150901794,0.9112223982810974,59.49464885166713,0.9064748287200928,0.8429957032203674,0.8999999761581421,0.9817708730697632,0.7777777910232544,59.45259399414063,1.0,0.7660636305809021
13,0.8607142567634583,0.9316147565841675,0.8658336997032166,59.45122876848493,0.8571428656578064,0.798749566078186,0.8999999761581421,0.9830728769302368,0.7777777910232544,59.33386077880859,1.0,0.7600972056388855
14,0.8964285850524902,0.9662500619888306,0.8561327457427979,59.27937622070313,0.9583333134651184,0.7754718661308289,0.8999999761581421,0.9830728769302368,0.7777777910232544,59.20133743286133,1.0,0.7753764390945435
15,0.8857142925262451,0.9512730836868286,0.8757944107055664,59.16812428065709,0.8848921060562134,0.8121657371520996,0.875,0.984375,0.7377777695655823,59.074205780029295,0.9375,0.7827752828598022
16,0.8964285850524902,0.9460233449935913,0.8861011266708374,59.05775745936803,0.8835616707801819,0.8463661670684814,0.8999999761581421,0.984375,0.7777777910232544,58.953199005126955,1.0,0.7804850935935974
17,0.9214285612106323,0.9748924374580383,0.9244337677955627,58.86508625575474,0.912162184715271,0.8373315930366516,0.8999999761581421,0.984375,0.7777777910232544,58.836080169677736,1.0,0.7725390195846558
18,0.9035714268684387,0.951152503490448,0.8948215842247009,58.80356543404715,0.9006622433662415,0.8138282895088196,0.8999999761581421,0.984375,0.7777777910232544,58.71284103393555,1.0,0.7744110822677612
19,0.8714285492897034,0.9615384340286255,0.8495917916297913,58.65474602835519,0.8769230842590332,0.8065396547317505,0.8999999761581421,0.984375,0.7777777910232544,58.58800582885742,1.0,0.7791138887405396
20,0.8928571343421936,0.9489051103591919,0.8842540979385376,58.56534445626395,0.8905109763145447,0.8186723589897156,0.8999999761581421,0.984375,0.7777777910232544,58.46091079711914,1.0,0.7875193357467651
21,0.8857142925262451,0.9427031874656677,0.8660274744033813,58.45690928867885,0.9051094651222229,0.8055115342140198,0.8999999761581421,0.984375,0.7777777910232544,58.336203002929686,1.0,0.7924932241439819
22,0.8964285850524902,0.9646743535995483,0.8962581157684326,58.28242307390485,0.8965517282485962,0.85439532995224,0.8999999761581421,0.984375,0.7777777910232544,58.215615844726564,1.0,0.7916528582572937
23,0.925000011920929,0.9705235958099365,0.9212014079093933,58.14507053920201,0.9241379499435425,0.8493829369544983,0.8999999761581421,0.984375,0.7777777910232544,58.090928649902345,1.0,0.7973504662513733
24,0.8785714507102966,0.9548771977424622,0.8514120578765869,58.07548086983817,0.8978102207183838,0.8089287877082825,0.8999999761581421,0.984375,0.7777777910232544,57.967308807373044,1.0,0.8014785051345825
25,0.9071428775787354,0.9585630893707275,0.8901112675666809,57.93906478881836,0.9191176295280457,0.822249710559845,0.8999999761581421,0.984375,0.7777777910232544,57.844139099121094,1.0,0.805228054523468
26,0.9142857193946838,0.96826171875,0.9135949015617371,57.798732430594306,0.9276315569877625,0.8357309103012085,0.8999999761581421,0.984375,0.7777777910232544,57.72363510131836,1.0,0.8051263093948364
27,0.9071428775787354,0.9723035097122192,0.8904309272766113,57.6761234828404,0.9534883499145508,0.8116666674613953,0.875,0.984375,0.7377777695655823,57.59934997558594,0.9375,0.8111746907234192
28,0.8964285850524902,0.9603745341300964,0.8945659399032593,57.5712400163923,0.9130434989929199,0.8425447344779968,0.875,0.984375,0.7377777695655823,57.47608642578125,0.9375,0.8155874013900757
29,0.8964285850524902,0.9732179045677185,0.8950687646865845,57.43170994349888,0.904411792755127,0.8328715562820435,0.8999999761581421,0.984375,0.7377777695655823,57.352525329589845,0.9375,0.820626437664032
30,0.8678571581840515,0.9499486684799194,0.8495268225669861,57.35982829502651,0.8692307472229004,0.7978100776672363,0.8999999761581421,0.9856771230697632,0.7377777695655823,57.23324813842773,0.9375,0.8195174932479858
31,0.8892857432365417,0.9563119411468506,0.8728341460227966,57.22903791155134,0.8759689927101135,0.8297056555747986,0.8999999761581421,0.984375,0.7377777695655823,57.11032943725586,0.9375,0.8255974650382996
32,0.8857142925262451,0.9531378149986267,0.8764498233795166,57.11940460205078,0.8581081032752991,0.8614112138748169,0.8999999761581421,0.984375,0.7777777910232544,56.994947052001955,1.0,0.8195552825927734
33,0.9071428775787354,0.9690059423446655,0.9054813385009766,56.95557817731585,0.8783783912658691,0.8775720000267029,0.8999999761581421,0.9869792461395264,0.7777777910232544,56.879452514648435,1.0,0.8139073252677917
34,0.9035714268684387,0.9609769582748413,0.8870603442192078,56.863914707728796,0.9230769276618958,0.8247851133346558,0.8999999761581421,0.9869792461395264,0.7777777910232544,56.7579460144043,1.0,0.8165310025215149
35,0.9321428537368774,0.9686478972434998,0.920317530632019,56.705116271972656,0.9411764740943909,0.8624787926673889,0.8999999761581421,0.9869791865348816,0.7777777910232544,56.63624496459961,1.0,0.8204630017280579
36,0.8964285850524902,0.9599866271018982,0.8930364847183228,56.623164367675784,0.9084967374801636,0.8466413617134094,0.8999999761581421,0.9869791865348816,0.7777777910232544,56.51947021484375,1.0,0.8169941902160645
37,0.8999999761581421,0.9662820100784302,0.8946236968040466,56.483567810058595,0.8866666555404663,0.842888593673706,0.8999999761581421,0.9869791269302368,0.7777777910232544,56.403316497802734,1.0,0.813065230846405
38,0.9285714030265808,0.9690814018249512,0.8950669169425964,56.36849365234375,0.9236640930175781,0.8410069346427917,0.8999999761581421,0.9869791865348816,0.7777777910232544,56.28005142211914,1.0,0.8199154138565063
39,0.9142857193946838,0.9720138311386108,0.9153174161911011,56.23833509172712,0.8947368264198303,0.8662678599357605,0.8999999761581421,0.9869791269302368,0.7777777910232544,56.16268081665039,1.0,0.8182633519172668
40,0.9035714268684387,0.9456910490989685,0.9015601873397827,56.178433881487166,0.8904109597206116,0.8568931818008423,0.8999999761581421,0.9869791269302368,0.7777777910232544,56.04587173461914,1.0,0.8164278268814087
41,0.9178571701049805,0.9734336733818054,0.8877756595611572,56.004360743931365,0.9469696879386902,0.8451606631278992,0.8999999761581421,0.9869791269302368,0.7777777910232544,55.92627105712891,1.0,0.8188902735710144
42,0.9142857193946838,0.9624744653701782,0.9120571613311768,55.90592487880162,0.9142857193946838,0.8475968837738037,0.8999999761581421,0.9869791269302368,0.7777777910232544,55.806016540527345,1.0,0.8227471113204956
43,0.8999999761581421,0.9582056999206543,0.889703094959259,55.803066689627514,0.8819444179534912,0.8463996052742004,0.8999999761581421,0.9869791269302368,0.7777777910232544,55.68502502441406,1.0,0.8274132609367371
44,0.9142857193946838,0.9709854125976562,0.8887754678726196,55.656507764543804,0.9285714030265808,0.8419604301452637,0.925000011920929,0.9869791865348816,0.7777777910232544,55.563306427001955,1.0,0.8342873454093933
45,0.925000011920929,0.9698936343193054,0.9297916889190674,55.5267945425851,0.9041095972061157,0.8734192252159119,0.925000011920929,0.9869791269302368,0.7777777910232544,55.44747314453125,1.0,0.8325351476669312
46,0.9214285612106323,0.9783141613006592,0.9218172430992126,55.3952392578125,0.931034505367279,0.8649640083312988,0.8999999761581421,0.9869791865348816,0.7777777910232544,55.33180618286133,1.0,0.8300977945327759
47,0.8714285492897034,0.9593614339828491,0.8554068207740784,55.33563799176898,0.8962963223457336,0.8320507407188416,0.8999999761581421,0.9869791865348816,0.7777777910232544,55.214227294921876,1.0,0.8318147659301758
48,0.8714285492897034,0.9590709209442139,0.8747161030769348,55.22370365687779,0.8322580456733704,0.8635697364807129,0.8999999761581421,0.9869791865348816,0.7777777910232544,55.10053176879883,1.0,0.8274809122085571
49,0.8821428418159485,0.9618611335754395,0.829797625541687,55.10876813616071,0.9186992049217224,0.826306939125061,0.925000011920929,0.9869792461395264,0.7777777910232544,54.9801628112793,1.0,0.8339183926582336
0,0.5142857432365417,0.5314429998397827,0.5074149370193481,74.75528346470423,0.5839415788650513,0.47428110241889954,0.4000000059604645,0.7825520634651184,0.5296036601066589,74.64879302978515,1.0,0.47168436646461487
1,0.5107142925262451,0.5342416763305664,0.5066509246826172,74.59723183768136,0.5845070481300354,0.48237183690071106,0.4000000059604645,0.8111978769302368,0.5296036601066589,74.50367431640625,1.0,0.47221845388412476
2,0.5714285969734192,0.5819764137268066,0.5744320750236511,74.43292824881418,0.6223776340484619,0.48563113808631897,0.4000000059604645,0.84375,0.5296036601066589,74.3577667236328,1.0,0.47455015778541565
3,0.5071428418159485,0.5167272686958313,0.5023128986358643,74.31373792375837,0.580152690410614,0.48663532733917236,0.4000000059604645,0.859375,0.5296036601066589,74.21015930175781,1.0,0.48051613569259644
4,0.5392857193946838,0.5652828812599182,0.5459421873092651,74.14944283621652,0.6041666865348816,0.485373854637146,0.4000000059604645,0.8736979365348816,0.5296036601066589,74.06392211914063,1.0,0.4832947254180908
5,0.5285714268684387,0.5428439974784851,0.5082736611366272,74.01900918143136,0.6060606241226196,0.4770638048648834,0.44999998807907104,0.8802083730697632,0.542424201965332,73.91675415039063,1.0,0.4897511601448059
6,0.574999988079071,0.5957593321800232,0.5482374429702759,73.84686671665736,0.5845070481300354,0.5244517922401428,0.44999998807907104,0.89453125,0.542424201965332,73.77201538085937,1.0,0.4904766082763672
7,0.5392857193946838,0.5611989498138428,0.5177550911903381,73.71713017054967,0.5442177057266235,0.494432657957077,0.44999998807907104,0.91796875,0.542424201965332,73.62885131835938,1.0,0.4878440797328949
8,0.5214285850524902,0.5046693086624146,0.5166851878166199,73.61641758510045,0.5633803009986877,0.4919951856136322,0.44999998807907104,0.9205729365348816,0.542424201965332,73.48436584472657,1.0,0.4900716245174408
9,0.5857142806053162,0.6043931245803833,0.5860214829444885,73.40985477992467,0.631205677986145,0.5090436935424805,0.4749999940395355,0.9283854365348816,0.5575757026672363,73.340673828125,1.0,0.49074238538742065
10,0.5035714507102966,0.5125771760940552,0.4947845935821533,73.31602696010044,0.5323740839958191,0.4780164957046509,0.4749999940395355,0.9453125,0.5575757026672363,73.19647674560547,1.0,0.493175208568573
11,0.48571428656578064,0.4932139217853546,0.45829930901527405,73.18496289934431,0.48201438784599304,0.4936012327671051,0.625,0.9466146230697632,0.6072726845741272,73.05138702392578,1.0,0.4977254867553711
12,0.5571428537368774,0.5477648377418518,0.5217357277870178,73.01505366734096,0.5797101259231567,0.49727997183799744,0.675000011920929,0.94921875,0.6351515054702759,72.9083755493164,1.0,0.499014675617218
13,0.550000011920929,0.5373214483261108,0.5049712061882019,72.88738861083985,0.5642856955528259,0.5067415237426758,0.75,0.9531250596046448,0.6732467412948608,72.76615295410156,1.0,0.5013794898986816
14,0.5142857432365417,0.5260344743728638,0.502578854560852,72.75229862758091,0.5714285969734192,0.4911918640136719,0.800000011920929,0.9518229365348816,0.6933333277702332,72.62327423095704,0.875,0.5069109797477722
15,0.5892857313156128,0.588172197341919,0.5710479617118835,72.57903050013951,0.6164383292198181,0.5242131948471069,0.7749999761581421,0.9466145634651184,0.687373697757721,72.48423309326172,1.0,0.5021945238113403
16,0.550000011920929,0.5502051115036011,0.5203339457511902,72.4645998273577,0.5538461804389954,0.5116545557975769,0.7749999761581421,0.9283854365348816,0.6711111068725586,72.34217681884766,0.875,0.5079091787338257
17,0.5392857193946838,0.5578998327255249,0.4826774597167969,72.31167580740792,0.5563910007476807,0.5010884404182434,0.824999988079071,0.92578125,0.6933333277702332,72.20093688964843,0.875,0.5108412504196167
18,0.5464285612106323,0.5448675155639648,0.53331059217453,72.18301827566964,0.5664335489273071,0.506614089012146,0.7749999761581421,0.9270833134651184,0.6711111068725586,72.0622329711914,0.875,0.5077886581420898
19,0.5678571462631226,0.6020944714546204,0.5324850678443909,72.01766880580357,0.5241379141807556,0.5288216471672058,0.75,0.9088541269302368,0.648888885974884,71.9236083984375,0.875,0.5052114725112915
20,0.5928571224212646,0.6263308525085449,0.5722943544387817,71.85722394670759,0.6081081032752991,0.5350504517555237,0.699999988079071,0.9049478769302368,0.6338816285133362,71.78529357910156,0.9375,0.5016331672668457
21,0.5392857193946838,0.5544498562812805,0.5363553762435913,71.75620313371931,0.5633803009986877,0.47360894083976746,0.6499999761581421,0.89453125,0.6050504446029663,71.64662017822266,0.9375,0.4999176859855652
22,0.5714285969734192,0.6016071438789368,0.575238049030304,71.59334280831473,0.6428571343421936,0.5204979777336121,0.7749999761581421,0.8854167461395264,0.6707070469856262,71.50541076660156,0.9375,0.5059982538223267
23,0.5285714268684387,0.5457352995872498,0.5039970874786377,71.4832532610212,0.5524475574493408,0.5101749300956726,0.7250000238418579,0.8841145634651184,0.6529291868209839,71.36674194335937,0.9375,0.5049154162406921
24,0.5214285850524902,0.5206209421157837,0.4915492534637451,71.35333709716797,0.5503355860710144,0.49121204018592834,0.6499999761581421,0.8763021230697632,0.6195958852767944,71.22902221679688,0.9375,0.5012029409408569
25,0.5821428298950195,0.6305168867111206,0.5645577311515808,71.16896471296037,0.6241135001182556,0.5214112401008606,0.6499999761581421,0.87890625,0.6195958852767944,71.0906494140625,0.9375,0.5004106163978577
26,0.5249999761581421,0.5594418048858643,0.4967316687107086,71.06593148367746,0.625,0.47861573100090027,0.75,0.8880208134651184,0.6388888359069824,70.94858245849609,0.8125,0.5102822184562683
27,0.5785714387893677,0.6358205080032349,0.50832200050354,70.8700958251953,0.5615384578704834,0.5405176877975464,0.7749999761581421,0.8802083730697632,0.6333333253860474,70.8085693359375,0.75,0.5154441595077515
28,0.6000000238418579,0.62142014503479,0.5673181414604187,70.75128326416015,0.6106870174407959,0.5227124691009521,0.8500000238418579,0.8697916865348816,0.6814285516738892,70.66873931884766,0.75,0.5199732780456543
29,0.625,0.6562964916229248,0.5946167707443237,70.595728628976,0.5827814340591431,0.5551290512084961,0.824999988079071,0.8815104961395264,0.6814285516738892,70.531005859375,0.75,0.5183239579200745
30,0.550000011920929,0.5810369253158569,0.5051885843276978,70.497874886649,0.52173912525177,0.5258434414863586,0.824999988079071,0.8815104365348816,0.6814285516738892,70.39241027832031,0.75,0.5198794007301331
31,0.574999988079071,0.606081485748291,0.5325929522514343,70.34877341134208,0.5864661931991577,0.5428825616836548,0.824999988079071,0.8841146230697632,0.6433333158493042,70.25294189453125,0.6875,0.5238255858421326
32,0.6107142567634583,0.6495274305343628,0.5880653858184814,70.19022521972656,0.6275861859321594,0.5346457362174988,0.824999988079071,0.8854166865348816,0.6814285516738892,70.11692352294922,0.75,0.519173264503479
33,0.5714285969734192,0.6003401279449463,0.585552453994751,70.0858622959682,0.5844155550003052,0.5030785202980042,0.75,0.890625,0.6755555272102356,69.98102722167968,0.875,0.5143625140190125
34,0.6392857432365417,0.6734693646430969,0.6249040961265564,69.90726819719588,0.6499999761581421,0.5347740650177002,0.7250000238418579,0.8984375,0.657777726650238,69.84256591796876,0.875,0.5154937505722046
35,0.5642856955528259,0.605979323387146,0.5129746198654175,69.80643092564173,0.5277777910232544,0.5462213754653931,0.7250000238418579,0.9036458730697632,0.657777726650238,69.70476837158203,0.875,0.514548122882843
36,0.5785714387893677,0.6314659714698792,0.5585095286369324,69.65435769217355,0.568493127822876,0.5459116697311401,0.699999988079071,0.9088541269302368,0.6311110258102417,69.56741027832031,0.875,0.513715386390686
37,0.6071428656578064,0.6449345350265503,0.5658853054046631,69.5101787022182,0.5890411138534546,0.5425784587860107,0.699999988079071,0.90625,0.6311110258102417,69.43015594482422,0.875,0.5125370025634766
38,0.6535714268684387,0.6880486011505127,0.6138135194778442,69.35657435825892,0.6744186282157898,0.5438984036445618,0.7749999761581421,0.9075520634651184,0.6755555272102356,69.28953247070312,0.875,0.5203606486320496
39,0.6321428418159485,0.6987109184265137,0.638331413269043,69.2073758806501,0.6289308071136475,0.5629053711891174,0.75,0.9140625,0.648888885974884,69.15234985351563,0.875,0.5198600888252258
40,0.6642857193946838,0.7083929777145386,0.641424298286438,69.07413308279855,0.6492537260055542,0.5531312227249146,0.75,0.9192708134651184,0.648888885974884,69.01393280029296,0.875,0.5225652456283569
41,0.6285714507102966,0.687372088432312,0.6185776591300964,68.95132141113281,0.5945945978164673,0.5734589695930481,0.7250000238418579,0.9205729365348816,0.6311110258102417,68.877880859375,0.875,0.5198297500610352
42,0.6821428537368774,0.7590038776397705,0.6205275654792786,68.76079929896764,0.6370370388031006,0.6103410720825195,0.75,0.9231770634651184,0.653333306312561,68.7403793334961,0.9375,0.5211703777313232
43,0.6714285612106323,0.7480475902557373,0.6446092128753662,68.64075251988002,0.6573426723480225,0.5892835259437561,0.800000011920929,0.921875,0.6888888478279114,68.60021362304687,0.9375,0.5278111696243286
44,0.6785714030265808,0.7368770241737366,0.6103915572166443,68.51462424142021,0.6323529481887817,0.5770207643508911,0.800000011920929,0.9296875,0.6888888478279114,68.46234436035157,0.9375,0.5301868319511414
45,0.7321428656578064,0.7871726751327515,0.7090248465538025,68.34433179582868,0.6783216595649719,0.6271676421165466,0.7749999761581421,0.9348958134651184,0.6711111068725586,68.32464141845703,0.9375,0.5311103463172913
46,0.7571428418159485,0.8346434831619263,0.7441675066947937,68.19367065429688,0.7956204414367676,0.5898351073265076,0.824999988079071,0.9388021230697632,0.7155555486679077,68.18397827148438,0.9375,0.5390055775642395
47,0.6857143044471741,0.7808660864830017,0.6341826915740967,68.08446001325335,0.6666666865348816,0.5960327982902527,0.875,0.94140625,0.7377777695655823,68.04293060302734,0.9375,0.548153281211853
48,0.675000011920929,0.761206328868866,0.6774705648422241,67.96578892299107,0.6339869499206543,0.6056179404258728,0.824999988079071,0.9375,0.7155555486679077,67.9077651977539,0.9375,0.5446937680244446
49,0.6928571462631226,0.7731953859329224,0.6185816526412964,67.82090301513672,0.6717557311058044,0.6134474277496338,0.824999988079071,0.9401041865348816,0.7155555486679077,67.7685043334961,0.9375,0.5497278571128845
0,0.7107142806053162,0.8029955625534058,0.6797505617141724,67.66780569893973,0.6549295783042908,0.6405324339866638,0.800000011920929,0.9505208730697632,0.6977777481079102,67.63126983642579,0.9375,0.5504775643348694
1,0.7428571581840515,0.8446494340896606,0.6942506432533264,67.49953417096819,0.7265625,0.6471496820449829,0.8500000238418579,0.9505208730697632,0.7377777695655823,67.49004669189453,0.9375,0.5601072311401367
2,0.7392857074737549,0.8118270635604858,0.7180333733558655,67.40285121372767,0.7050359845161438,0.6083011031150818,0.875,0.9505208730697632,0.7377777695655823,67.35081787109375,0.9375,0.5667877197265625
3,0.75,0.8349969387054443,0.7121047377586365,67.24974081856864,0.6824324131011963,0.6443701982498169,0.800000011920929,0.9518229961395264,0.6977777481079102,67.21461181640625,0.9375,0.5660810470581055
4,0.7357142567634583,0.8278717994689941,0.7120037078857422,67.11742444719587,0.6666666865348816,0.6817724704742432,0.7749999761581421,0.9505208134651184,0.6711111068725586,67.08105773925782,0.9375,0.5610061883926392
5,0.8035714030265808,0.8709718585014343,0.7861738204956055,66.94492449079242,0.7718120813369751,0.6725883483886719,0.7749999761581421,0.9505208730697632,0.6711111068725586,66.94565887451172,0.9375,0.5600622892379761
6,0.7250000238418579,0.8021599054336548,0.6643309593200684,66.86461203438895,0.6838235259056091,0.6347320079803467,0.7749999761581421,0.953125,0.6711111068725586,66.80791320800782,0.9375,0.565099835395813
7,0.7857142686843872,0.860135018825531,0.7542152404785156,66.68120008196149,0.7755101919174194,0.6944421529769897,0.7749999761581421,0.953125,0.6711111068725586,66.67041931152343,0.9375,0.569282591342926
8,0.7571428418159485,0.810268223285675,0.7444072961807251,66.5965107509068,0.7407407164573669,0.6292545795440674,0.800000011920929,0.95703125,0.6977777481079102,66.52895965576172,0.9375,0.5812873840332031
9,0.7428571581840515,0.8438534140586853,0.710839033126831,66.43119397844588,0.7661290168762207,0.6708919405937195,0.8500000238418579,0.9583333134651184,0.7155555486679077,66.38610229492187,0.9375,0.5978556275367737
10,0.7749999761581421,0.852234959602356,0.7372747659683228,66.29334389822823,0.7555555701255798,0.6594864130020142,0.875,0.9557292461395264,0.7377777695655823,66.2478012084961,0.9375,0.6043745875358582
11,0.8107143044471741,0.8853121399879456,0.8144052624702454,66.14057355608259,0.7843137383460999,0.7174912095069885,0.800000011920929,0.9596353769302368,0.6977777481079102,66.114453125,0.9375,0.6024941205978394
12,0.7964285612106323,0.8801469802856445,0.7799731492996216,66.00491834368025,0.7625899314880371,0.6859127879142761,0.8500000238418579,0.9596353769302368,0.7155555486679077,65.97513885498047,0.9375,0.6111514568328857
13,0.75,0.8440885543823242,0.743770182132721,65.90999494280133,0.7019867300987244,0.7171674370765686,0.8500000238418579,0.9609375,0.7155555486679077,65.83902282714844,0.9375,0.6145081520080566
14,0.7714285850524902,0.8706879615783691,0.7390100359916687,65.74843139648438,0.7536231875419617,0.69530189037323,0.8500000238418579,0.9609375,0.7155555486679077,65.70431518554688,0.9375,0.6164255738258362
15,0.7857142686843872,0.8717092275619507,0.7520964741706848,65.61504124232701,0.7642857432365417,0.7165670990943909,0.8500000238418579,0.9609375596046448,0.7155555486679077,65.56522064208984,0.9375,0.6268609762191772
16,0.8285714387893677,0.9072259664535522,0.8097587823867798,65.45816410609655,0.8309859037399292,0.7090529203414917,0.8500000238418579,0.9609375,0.7155555486679077,65.42910308837891,0.9375,0.6317254900932312
17,0.7892857193946838,0.8711192607879639,0.7872211337089539,65.35524335588728,0.7986111044883728,0.7197720408439636,0.8500000238418579,0.9609375,0.7155555486679077,65.2929443359375,0.9375,0.6375175714492798
18,0.8035714030265808,0.8771966099739075,0.7786678671836853,65.22511378696987,0.8244274854660034,0.6780122518539429,0.875,0.9622395634651184,0.7377777695655823,65.15581359863282,0.9375,0.6471242904663086
19,0.8535714149475098,0.9129924774169922,0.8442176580429077,65.04413081577846,0.8478260636329651,0.7256879210472107,0.875,0.9609375,0.7377777695655823,65.01608734130859,0.9375,0.6618762016296387
