,loss,accuracy,auc,f1_m,recall,specificity,val_loss,val_accuracy,val_auc,val_f1_m,val_recall,val_specificity,lr
47,56.65481338500977,0.9012500047683716,0.9607661962509155,0.8825148940086365,0.913705587387085,0.854506254196167,56.519247436523436,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.823158860206604,2.5e-06
48,56.315691452026364,0.9112499952316284,0.9618722796440125,0.9004852771759033,0.9152542352676392,0.851809024810791,56.18009948730469,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8205968141555786,2.5e-06
49,55.94717586517334,0.9212499856948853,0.974050760269165,0.8926304578781128,0.928947389125824,0.8603817820549011,55.84851150512695,0.8500000238418579,0.9546703696250916,0.8418181538581848,0.8461538553237915,0.8297988772392273,2.5e-06
50,55.61373424530029,0.9225000143051147,0.9729651212692261,0.9202653765678406,0.9108433723449707,0.8845081329345703,55.5110466003418,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8260887265205383,2.5e-06
51,55.288919067382814,0.9137499928474426,0.9692856669425964,0.896221935749054,0.928947389125824,0.8611452579498291,55.18009033203125,0.8500000238418579,0.9546703100204468,0.8418181538581848,0.8461538553237915,0.832436203956604,2.5e-06
52,54.955156593322755,0.9087499976158142,0.9699422121047974,0.9044529795646667,0.8947368264198303,0.883561909198761,54.844574737548825,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.825559139251709,2.5e-06
53,54.63233108520508,0.9024999737739563,0.9658067226409912,0.8934258818626404,0.9025641083717346,0.8578203320503235,54.516432189941405,0.8500000238418579,0.9546703100204468,0.8418181538581848,0.8461538553237915,0.8307842016220093,2.5e-06
54,54.276723022460935,0.9300000071525574,0.9753280282020569,0.9190660119056702,0.9326683282852173,0.8736835718154907,54.18903503417969,0.8500000238418579,0.9574175477027893,0.8418181538581848,0.8461538553237915,0.8364448547363281,2.5e-06
55,53.95574111938477,0.918749988079071,0.9745392203330994,0.9108200669288635,0.920844316482544,0.8713503479957581,53.86466293334961,0.8500000238418579,0.9546703100204468,0.8418181538581848,0.8461538553237915,0.8412812948226929,2.5e-06
56,53.61670177459717,0.925000011920929,0.9769677519798279,0.9185899496078491,0.9049881100654602,0.8988518714904785,53.52977523803711,0.8500000238418579,0.9574176073074341,0.8418181538581848,0.8461538553237915,0.8310729265213013,2.5e-06
57,53.329187545776364,0.9075000286102295,0.9639613628387451,0.8987265825271606,0.8899521827697754,0.8684223294258118,53.199988555908206,0.8500000238418579,0.9587912559509277,0.8418181538581848,0.8461538553237915,0.8245306015014648,2.5e-06
58,52.94993106842041,0.9412500262260437,0.9806703925132751,0.93345046043396,0.9411764740943909,0.8858438730239868,52.87666320800781,0.8500000238418579,0.9587912559509277,0.8418181538581848,0.8461538553237915,0.8264229893684387,2.5e-06
59,52.64648036956787,0.918749988079071,0.9747016429901123,0.9049993753433228,0.9365079402923584,0.8774639368057251,52.55894546508789,0.8500000238418579,0.9587912559509277,0.8418181538581848,0.8461538553237915,0.8359066843986511,2.5e-06
