epoch,accuracy,auc_1,loss,val_accuracy,val_auc_1,val_loss
32,0.949999988079071,0.9760100841522217,0.1640105053782463,0.824999988079071,0.8214285373687744,0.3437272846698761
33,0.8999999761581421,0.9444444179534912,0.24720768332481385,0.8500000238418579,0.8571428656578064,0.3455177918076515
34,0.9750000238418579,0.9629121422767639,0.1862945705652237,0.8999999761581421,0.8516482710838318,0.4165624402463436
35,0.875,0.8799999952316284,0.34060663282871245,0.6499999761581421,0.7829669713973999,0.5388979882001876
36,0.75,0.78125,0.3055368006229401,0.675000011920929,0.7857142090797424,0.5075966835021972
37,0.949999988079071,0.9473683834075928,0.19530359506607056,0.8500000238418579,0.8351648449897766,0.32383181154727936
38,0.9750000238418579,1.0,0.13409936875104905,0.824999988079071,0.8310439586639404,0.3180574029684067
39,1.0,1.0,0.08473507910966874,0.75,0.8131868243217468,0.4141543686389923
40,0.8500000238418579,0.8924999833106995,0.20092567503452302,0.800000011920929,0.8310439586639404,0.3909937649965286
41,0.925000011920929,0.95652174949646,0.12415972724556923,0.8500000238418579,0.8612637519836426,0.34001454412937165
42,0.925000011920929,0.9473683834075928,0.1896766148507595,0.8500000238418579,0.8653846383094788,0.3373848795890808
43,0.9750000238418579,0.9791666269302368,0.12247352302074432,0.824999988079071,0.8598901033401489,0.32565432190895083
44,0.8999999761581421,0.8947368264198303,0.2714874677360058,0.800000011920929,0.8598901033401489,0.3407436579465866
0,1.0,1.0,0.07360171750187874,0.8500000238418579,0.8351648449897766,0.3731912910938263
1,0.9750000238418579,0.97826087474823,0.14426365941762925,0.824999988079071,0.8571428656578064,0.3661024868488312
2,1.0,1.0,0.07445338740944862,0.800000011920929,0.7994505763053894,0.3959121763706207
3,0.925000011920929,0.9255051016807556,0.1434830494225025,0.7749999761581421,0.8049450516700745,0.39431412518024445
4,0.9750000238418579,1.0,0.09214723408222199,0.824999988079071,0.865384578704834,0.37305778861045835
5,1.0,1.0,0.08748600706458091,0.824999988079071,0.8626373410224915,0.34153558909893034
6,0.8999999761581421,0.93359375,0.15446476489305497,0.824999988079071,0.8379120826721191,0.30938352942466735
7,1.0,1.0,0.10952783916145563,0.824999988079071,0.8612637519836426,0.2823717683553696
8,0.9750000238418579,0.9772727489471436,0.08218267392367125,0.800000011920929,0.8626374006271362,0.26925441026687624
9,0.949999988079071,0.9473683834075928,0.09325156211853028,0.8500000238418579,0.8159341216087341,0.27090867459774015
10,0.949999988079071,0.9749373197555542,0.1479720875620842,0.875,0.8461538553237915,0.28125880360603334
11,0.9750000238418579,1.0,0.07342444881796836,0.800000011920929,0.8736264109611511,0.3167072355747223
12,1.0,1.0,0.04183332324028015,0.7749999761581421,0.8461538553237915,0.4036624073982239
13,0.925000011920929,0.8999999761581421,0.1690808441489935,0.8500000238418579,0.884615421295166,0.25215167701244356
14,1.0,1.0,0.0750998467206955,0.875,0.8214285969734192,0.2698885977268219
15,0.9750000238418579,0.9750000238418579,0.09099336639046669,0.824999988079071,0.8763736486434937,0.2625252068042755
16,0.9750000238418579,1.0,0.04672958282753825,0.824999988079071,0.8640109896659851,0.28014878630638124
17,0.9750000238418579,0.9772727489471436,0.055854007601737976,0.824999988079071,0.8667582273483276,0.27597021758556367
18,0.9750000238418579,0.9722222089767456,0.0661641538143158,0.8500000238418579,0.8585164546966553,0.2934562027454376
19,0.9750000238418579,0.9709595441818237,0.16345583312213421,0.800000011920929,0.8640109300613403,0.362647545337677
0,0.550000011920929,0.6115288138389587,0.8085485696792603,0.675000011920929,0.7431318759918213,0.5595871925354003
1,0.7250000238418579,0.7133838534355164,0.6285565137863159,0.6499999761581421,0.791208803653717,0.539765739440918
2,0.675000011920929,0.692307710647583,0.5341504335403442,0.42500001192092896,0.5961538553237915,0.782885092496872
3,0.6499999761581421,0.625,0.7170269727706909,0.44999998807907104,0.6538461446762085,0.6995667576789856
4,0.800000011920929,0.8637500405311584,0.40242077112197877,0.6499999761581421,0.7870879173278809,0.5110696196556092
5,0.75,0.8017676472663879,0.4759643852710724,0.699999988079071,0.7994506359100342,0.46205471754074096
6,0.875,0.8925831317901611,0.32589261829853056,0.7250000238418579,0.8021978139877319,0.457052206993103
7,0.875,0.9134615063667297,0.3633339494466782,0.699999988079071,0.8104395866394043,0.46385382413864135
8,0.8999999761581421,0.9040403366088867,0.30682072043418884,0.6499999761581421,0.7609890103340149,0.5418505251407624
9,0.8500000238418579,0.8849104642868042,0.31317784637212753,0.44999998807907104,0.6538461446762085,0.8607203006744385
10,0.800000011920929,0.8374999761581421,0.4611712217330933,0.574999988079071,0.692307710647583,0.720312625169754
11,0.824999988079071,0.8325001001358032,0.33221014142036437,0.699999988079071,0.7857143878936768,0.4487562358379364
12,0.949999988079071,0.9799498915672302,0.26583092212677,0.7250000238418579,0.7939561009407043,0.4270757377147675
13,0.8999999761581421,0.9515669941902161,0.27026000469923017,0.625,0.7472527623176575,0.5831443309783936
14,0.75,0.6744791269302368,0.4999697461724281,0.550000011920929,0.692307710647583,0.8249637544155121
15,0.8500000238418579,0.91796875,0.24851307570934295,0.625,0.75,0.5640107959508895
16,0.949999988079071,0.969924807548523,0.21365195214748384,0.7250000238418579,0.8186813592910767,0.4422253042459488
17,0.925000011920929,0.9711779356002808,0.20302997529506683,0.675000011920929,0.8159341216087341,0.4330210745334625
18,0.824999988079071,0.8459596037864685,0.4038377940654755,0.699999988079071,0.8379120826721191,0.44331094622612
19,0.8999999761581421,0.9103534817695618,0.2611949652433395,0.6499999761581421,0.7884615659713745,0.5014781296253205
